Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,4,Asunción Cuyotepeji,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2.60,1.60,1.00,0.85,0.53,12526.00,10647.10
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,4,Asunción Cuyotepeji,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,70.70,50.70,20.00,42.59,0.84,4481.00,190845.79
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,4,Asunción Cuyotepeji,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.00,1.50,0.00,10.50,7.00,17087.60,179419.80
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,4,Asunción Cuyotepeji,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,0.90,0.90,0.00,21.20,23.56,5699.28,120824.74
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,4,Asunción Cuyotepeji,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,60.00,60.00,0.00,78.60,1.31,20398.50,1603322.10
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,11,Calihualá,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,35.00,35.00,0.00,84.35,2.41,4482.44,378093.81
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,11,Calihualá,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,4.10,4.10,0.00,4.10,1.00,12320.00,50512.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,11,Calihualá,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.12,0.12,0.00,9.39,78.25,6962.24,65375.43
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,11,Calihualá,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,207.80,207.80,0.00,228.58,1.10,4496.00,1027695.68
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,16,Coicoyán de Las Flores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,3.25,3.25,0.00,3.28,1.01,12350.00,40508.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,16,Coicoyán de Las Flores,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,72.00,72.00,0.00,150.48,2.09,4488.67,675455.06
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,16,Coicoyán de Las Flores,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),2.50,2.50,0.00,224.80,89.92,6919.61,1555528.33
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,16,Coicoyán de Las Flores,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,62.40,62.40,0.00,54.29,0.87,12696.00,689265.84
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,16,Coicoyán de Las Flores,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2121.50,2121.50,0.00,2439.73,1.15,4411.00,10761649.03
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,16,Coicoyán de Las Flores,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,11.00,11.00,0.00,45.98,4.18,5317.37,244492.67
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,22,Cosoltepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,11.42,6.42,5.00,3.53,0.55,12652.00,44661.56
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,22,Cosoltepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,200.90,125.90,75.00,81.84,0.65,4450.00,364188.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,22,Cosoltepec,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,1.15,1.15,0.00,26.20,22.78,5723.26,149949.41
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,22,Cosoltepec,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,175.00,125.00,0.00,167.50,1.34,20480.67,3430512.23
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,32,Fresnillo de Trujano,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,4.06,4.06,0.00,3.33,0.82,6060.00,20179.80
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,32,Fresnillo de Trujano,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,4.75,1.75,3.00,1.05,0.60,12580.00,13209.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,32,Fresnillo de Trujano,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,155.00,85.00,70.00,68.00,0.80,4379.00,297772.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,34,Guadalupe de Ramírez,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,0.58,0.58,0.00,0.49,0.84,6141.00,3009.09
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,34,Guadalupe de Ramírez,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2.34,0.34,2.00,0.17,0.50,12683.00,2156.11
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,34,Guadalupe de Ramírez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,171.40,90.40,81.00,75.94,0.84,4422.00,335806.68
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,34,Guadalupe de Ramírez,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,0.70,0.70,0.00,16.50,23.57,5752.55,94917.08
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,34,Guadalupe de Ramírez,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,1.30,0.00,0.00,0.00,0.00,0.00,0.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,34,Guadalupe de Ramírez,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,3.00,3.00,0.00,4.11,1.37,20518.13,84329.51
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,15.40,15.40,0.00,414.26,26.90,5521.74,2287436.01
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,77.90,77.90,0.00,317.83,4.08,4360.76,1385980.35
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,2.57,2.57,0.00,1.77,0.69,12390.00,21930.30
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,73.70,73.70,0.00,181.30,2.46,4477.00,811680.10
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),5.58,5.58,0.00,382.79,68.60,6925.05,2650840.43
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,6.04,6.04,0.00,48.80,8.08,8228.00,401526.40
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,13.07,7.07,6.00,4.38,0.62,12567.00,55043.46
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1712.00,1062.00,650.00,1189.44,1.12,4567.00,5432172.48
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3.50,3.50,0.00,23.42,6.69,17037.09,399008.65
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,14.75,14.75,0.00,602.98,40.88,623.98,376247.46
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,5.10,5.10,0.00,53.81,10.55,7353.65,395699.91
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,3.25,3.25,0.00,73.52,22.62,5786.91,425453.62
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,7.00,7.00,0.00,9.66,1.38,20608.21,199075.31
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,89.50,89.50,0.00,291.77,3.26,4442.77,1296267.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,1.50,1.50,0.00,17.81,11.87,7070.77,125930.41
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,51.30,51.30,0.00,128.25,2.50,4618.00,592258.50
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),2.00,2.00,0.00,189.80,94.90,6886.67,1307089.97
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,3.25,3.25,0.00,22.10,6.80,8410.00,185861.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,7.80,7.80,0.00,6.86,0.88,6222.00,42682.92
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,12.40,7.40,5.00,4.29,0.58,12530.00,53753.70
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,515.20,432.20,83.00,527.28,1.22,4362.00,2299995.36
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,3.50,3.50,0.00,80.50,23.00,5771.34,464592.87
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,55,Mariscala de Juárez,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,5.50,5.50,0.00,7.43,1.35,20105.06,149380.60
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,65,Ixpantepec Nieves,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,43.80,43.80,0.00,35.04,0.80,12610.00,441854.40
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,65,Ixpantepec Nieves,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,309.90,309.90,0.00,350.19,1.13,4542.00,1590562.98
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,65,Ixpantepec Nieves,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,5.80,2.50,0.00,164.50,65.80,2671.97,439539.07
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,30.40,30.40,0.00,719.26,23.66,5336.97,3838669.04
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,92.90,92.90,0.00,314.00,3.38,4499.73,1412915.22
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,1.35,1.35,0.00,14.70,10.89,5783.78,85021.57
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,59.70,59.70,0.00,148.06,2.48,4498.00,665973.88
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1.49,1.49,0.00,63.10,42.35,6727.59,424510.63
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,3.52,3.52,0.00,25.20,7.16,8346.00,210319.20
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,3.55,2.15,1.40,1.29,0.60,12699.00,16381.71
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,184.70,119.70,65.00,137.66,1.15,4349.00,598683.34
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,1.80,1.80,0.00,18.59,10.33,7245.76,134698.68
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,81,San Agustín Atenango,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,1.00,1.00,0.00,1.35,1.35,19971.99,26962.19
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,1.30,1.30,0.00,35.10,27.00,5548.43,194749.89
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,1.10,1.10,0.00,12.34,11.22,7287.63,89929.35
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,2.00,2.00,0.00,1.82,0.91,12100.00,22022.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,80.00,80.00,0.00,233.60,2.92,4342.24,1014347.26
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,0.58,0.58,0.00,2.53,4.36,8630.39,21834.89
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,0.53,0.53,0.00,0.41,0.77,12270.00,5030.70
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.64,0.64,0.00,16.77,26.20,6682.19,112060.35
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,1.45,1.45,0.00,19.00,13.10,8048.52,152921.88
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,2.50,2.50,0.00,16.90,6.76,8239.00,139239.10
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,35.00,28.00,7.00,16.80,0.60,12484.00,209731.20
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,251.60,178.60,73.00,153.60,0.86,4564.00,701030.40
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.50,2.00,0.00,12.00,6.00,17072.53,204870.36
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,1.50,1.50,0.00,53.81,35.87,600.96,32337.66
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,10.00,10.00,0.00,14.40,1.44,19979.81,287709.26
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,99,San Andrés Tepetlapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,58.10,33.10,25.00,28.47,0.86,4477.00,127460.19
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,152,San Francisco Tlapancingo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,37.90,37.90,0.00,85.28,2.25,4357.49,371606.75
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,152,San Francisco Tlapancingo,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,7.59,7.59,0.00,16.17,2.13,4531.00,73266.27
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,152,San Francisco Tlapancingo,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.50,0.50,0.00,33.80,67.60,6850.86,231559.07
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,152,San Francisco Tlapancingo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,154.60,154.60,0.00,128.32,0.83,4439.00,569612.48
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,160,San Jerónimo Silacayoapilla,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.12,0.12,0.00,10.40,86.67,6926.63,72036.95
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,160,San Jerónimo Silacayoapilla,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,13.29,13.29,0.00,7.84,0.59,12645.00,99136.80
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,160,San Jerónimo Silacayoapilla,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,107.50,107.50,0.00,92.45,0.86,4573.00,422773.85
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,164,San Jorge Nuchita,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,109.00,109.00,0.00,328.09,3.01,4537.22,1488616.51
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,164,San Jorge Nuchita,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,2.08,2.08,0.00,2.56,1.23,12110.00,31001.60
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,164,San Jorge Nuchita,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,73.50,73.50,0.00,198.45,2.70,4400.00,873180.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,164,San Jorge Nuchita,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.12,0.12,0.00,9.55,79.58,6983.66,66693.95
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,164,San Jorge Nuchita,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,3.35,3.35,0.00,25.39,7.58,8293.00,210559.27
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,164,San Jorge Nuchita,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,6.67,6.67,0.00,3.74,0.56,12520.00,46824.80
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,164,San Jorge Nuchita,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,256.50,256.50,0.00,287.28,1.12,4336.00,1245646.08
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,165,San José Ayuquila,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,4.00,4.00,0.00,3.04,0.76,12290.00,37361.60
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,165,San José Ayuquila,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.60,0.60,0.00,48.40,80.67,6966.78,337192.15
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,165,San José Ayuquila,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,1.82,1.82,0.00,1.46,0.80,6252.00,9127.92
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,165,San José Ayuquila,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,11.10,11.10,0.00,5.99,0.54,12646.00,75749.54
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,165,San José Ayuquila,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,356.90,356.90,0.00,274.81,0.77,4357.00,1197347.17
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,165,San José Ayuquila,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,6.00,6.00,0.00,9.12,1.52,20492.94,186895.61
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,181,San Juan Bautista Suchitepec,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,1.50,1.50,0.00,39.00,26.00,5452.97,212665.83
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,181,San Juan Bautista Suchitepec,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,11.50,11.50,0.00,32.32,2.81,4510.84,145790.35
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,181,San Juan Bautista Suchitepec,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,22.70,22.70,0.00,54.25,2.39,4613.00,250255.25
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,181,San Juan Bautista Suchitepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2.55,2.55,0.00,1.40,0.55,12514.00,17519.60
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,181,San Juan Bautista Suchitepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,60.20,60.20,0.00,37.93,0.63,4341.00,164654.13
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,181,San Juan Bautista Suchitepec,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,2.10,2.10,0.00,72.30,34.43,610.89,44167.35
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,181,San Juan Bautista Suchitepec,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,8.00,8.00,0.00,12.00,1.50,19869.87,238438.44
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,183,San Juan Bautista Tlachichilco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,1.00,1.00,0.00,1.45,1.45,12220.00,17719.00
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,183,San Juan Bautista Tlachichilco,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,56.00,56.00,0.00,116.48,2.08,4372.18,509271.53
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,183,San Juan Bautista Tlachichilco,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.12,0.12,0.00,9.40,78.33,6865.55,64536.17
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,183,San Juan Bautista Tlachichilco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,229.10,229.10,0.00,187.86,0.82,4512.00,847624.32
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,186,San Juan Cieneguilla,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.12,0.12,0.00,8.44,70.33,6834.13,57680.06
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,186,San Juan Cieneguilla,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,217.20,118.20,99.00,100.47,0.85,4527.00,454827.69
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,199,San Juan Ihualtepec,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.06,0.06,0.00,4.15,69.17,6911.50,28682.73
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,199,San Juan Ihualtepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,142.00,74.00,68.00,62.90,0.85,4405.00,277074.50
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,230,San Lorenzo Victoria,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,48.00,48.00,0.00,154.08,3.21,4403.54,678497.44
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,230,San Lorenzo Victoria,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,31.20,31.20,0.00,57.10,1.83,4574.00,261175.40
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,230,San Lorenzo Victoria,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),0.40,0.40,0.00,37.10,92.75,6972.53,258680.86
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,230,San Lorenzo Victoria,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,3.43,3.43,0.00,24.49,7.14,8218.00,201258.82
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,230,San Lorenzo Victoria,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,6.61,6.61,0.00,3.57,0.54,12553.00,44814.21
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,230,San Lorenzo Victoria,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,182.80,182.80,0.00,131.62,0.72,4558.00,599923.96
2023,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,237,San Marcos Arteaga,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,8.32,8.32,0.00,214.91,25.83,5537.19,1189997.50
